#Ra, Dec, RRLIndicator, RRLtype, P_true, P_best, chi2dof, N, tID, phi, r0, P_template, rExt, d, uF, gF, rF, iF, zF, ugmin, ugminErr, grmin, grminErr, file #  
318.612793238,-0.569942133044,0,None,-99999.99,0.536843929547,14.5519522498,22,134,-0.102199397421,16.6756278833,0.580769203352,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4390868899197793193.pkl
41.0336533551,0.0567102850663,0,None,-99999.99,0.579191139316,5.54554993623,19,326,0.177347580854,16.2836620388,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4400227942173351233.pkl
319.699572457,0.693223261046,0,None,-99999.99,0.656988859744,1.51501956441,19,0,-0.394482295454,15.8461325717,0.641754351271,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4408760152404858341.pkl
318.944063841,-0.135747757912,0,None,-99999.99,0.588962090527,7.88232515778,20,68,0.217808301578,15.6503372124,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4408848113335171633.pkl
319.263177653,0.934352181797,0,None,-99999.99,0.787668097379,2.74643043397,17,12,-0.146505841486,17.9109944108,0.738329601782,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4462803347933309896.pkl
43.128275809,-0.376523168568,0,None,-99999.99,0.709994939316,2.76250816585,18,326,0.319683609827,15.3774486343,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4490176789418494798.pkl
315.788534074,-1.20291358853,0,None,-99999.99,0.550997511013,1.5316681276,12,204,-0.0150380887644,16.1030572434,0.649103986993,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4499131212114741126.pkl
315.863284866,-0.654292186501,0,None,-99999.99,0.641034179045,16.6289990604,19,76,0.181372954311,15.4776474385,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4535124824761651868.pkl
317.158287397,0.707086072149,0,None,-99999.99,0.560021017001,7.47259258494,27,50,-0.0736112695121,15.5654708544,0.630911694543,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4552998485782967218.pkl
317.175477905,0.759781951775,0,None,-99999.99,0.552244413765,6.31950510868,22,46,-0.430959833166,15.2636946545,0.643172792954,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4552998485783055928.pkl
317.058316831,0.716302683859,0,None,-99999.99,0.708017909316,5.30812690367,23,326,-0.14674758717,15.9591950246,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4552998485783056562.pkl
44.1574037967,-0.0712843933621,0,None,-99999.99,0.601339697001,1.6547432366,17,50,-0.311395784609,16.2295308464,0.630911694543,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4562199199084410090.pkl
314.823842499,-0.620115983904,0,None,-99999.99,0.633186585305,4.68281116975,23,132,-0.0234670189441,18.0715844192,0.631356379875,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4589220796848325998.pkl
314.557424664,-0.864395561864,0,None,-99999.99,0.688154643225,6.26103178489,25,232,0.218927454778,17.3589433251,0.646986893565,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4589255981220412327.pkl
316.527248782,1.13791415144,0,None,-99999.99,0.672108445488,5.59220518538,25,258,-0.0539377780582,15.8475145093,0.650036620419,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4607041681311257182.pkl
316.63791497,1.17585942836,0,None,-99999.99,0.814554695694,12.5818931702,22,210,-0.183054258864,16.300769162,0.71883653049,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4607041681311642365.pkl
314.123220356,-0.968671095651,0,None,-99999.99,0.590768342705,13.1920294385,21,116,0.124548450634,16.7671834303,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4607287971916146087.pkl
314.211797428,-0.942631383934,0,None,-99999.99,0.615803897635,14.8046677778,17,108,-0.0298734311966,18.0555405135,0.615207609048,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4607287971916146244.pkl
313.945552933,-0.912306781227,0,None,-99999.99,0.49544773774,59.1144058023,28,80,0.167092164964,14.793655354,0.569410914111,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4607305564102191335.pkl
315.21253892,0.404873401903,0,None,-99999.99,0.546004357186,6.37014551636,24,138,-0.0758656320218,16.8387608406,0.459303362229,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4625179225123452163.pkl
314.658135183,0.145316712006,0,None,-99999.99,0.362108273302,7.35804531628,23,264,-0.106901102372,15.7304748428,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643228808004317112.pkl
314.519010356,0.0677893883849,0,None,-99999.99,0.759400563353,2.11550226991,14,224,-0.0265189785108,17.0569406876,0.74296967787,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643246400190980916.pkl
314.133862547,-0.374565822512,0,None,-99999.99,0.612294529297,20.0257001225,16,2,-0.344584117232,16.972268584,0.612262983773,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643281584562279552.pkl
314.082879488,-0.424421505778,0,None,-99999.99,0.624248358035,6.06310048519,19,168,0.207697084092,17.1817824042,0.649984725123,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643299176748535250.pkl
313.92304875,-0.385851305315,0,None,-99999.99,0.552294445173,1.69938186974,20,62,-0.106648558955,17.033840132,0.5877128845,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643299176749028111.pkl
313.910972832,-0.395301568645,0,None,-99999.99,0.594112994467,2.86190608799,24,374,0.0346813138297,16.7677848503,0.608054165715,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643299176749028243.pkl
313.893659192,-0.4045242629,0,None,-99999.99,0.679027365066,7.46921135091,24,136,0.0283348326524,16.20055319,0.602795918944,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643299176749028752.pkl
313.489956489,-0.9603535237,0,None,-99999.99,0.378673433302,7.64736767013,21,264,-0.120210897666,14.9290050933,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643351953306671607.pkl
313.205488303,-1.04519231255,0,None,-99999.99,0.699989702684,17.6513241936,23,188,0.373237252753,17.6044061915,0.621679702237,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643369545493258637.pkl
313.177855923,-1.19030987287,0,None,-99999.99,0.561660674372,5.91775498493,23,198,-0.0613371540453,16.5367828755,0.485873184148,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4643387137678666717.pkl
315.021536924,0.880935963686,0,None,-99999.99,0.613206125066,10.6774471241,23,136,0.0443087503891,15.5782185741,0.602795918944,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4661172837770316121.pkl
314.550402203,0.304342991071,0,None,-99999.99,0.477795976,29.8262476565,29,18,-0.0577286592779,16.6878814764,0.550572664997,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4661243206514417043.pkl
313.94273486,-0.162379029528,0,None,-99999.99,0.51127240858,26.6879796576,24,124,-0.0113722507279,16.786383105,0.505989312549,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4661295983071963648.pkl
313.341070775,-0.788761742915,0,None,-99999.99,0.747986025852,6.09705790791,19,298,0.124050932316,16.516228482,0.723388007864,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4661366351816666941.pkl
313.208860595,-0.664961467387,0,None,-99999.99,0.452633029759,6.52143436149,21,272,0.0502987225678,16.0662846408,0.512091977726,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4661366351816666991.pkl
45.008244466,1.06137637557,0,None,-99999.99,0.52401397263,2.30415806319,12,274,-0.299159018551,15.0259386469,0.570380002634,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4670303182326994055.pkl
315.159040221,1.23648921551,0,None,-99999.99,0.746819709316,5.80591115239,21,326,0.123427326168,15.4988519186,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4679169644093739779.pkl
314.664013244,0.729565610361,0,None,-99999.99,0.533092810306,12.594960856,25,106,-0.105735976941,16.597982108,0.585812448979,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4679222420651884093.pkl
312.697365197,-0.759812712096,0,None,-99999.99,0.718370288893,3.59252160389,21,310,-0.321257045616,15.7865269443,0.633297825631,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4697430333207712036.pkl
47.5289198255,-0.65096542174,0,None,-99999.99,0.591324697001,6.58657337743,21,50,0.0331862278948,15.4481640788,0.630911694543,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4706103280927656614.pkl
312.995470175,-0.0486443929828,0,None,-99999.99,0.674438279316,3.54932620309,21,326,0.135282762664,16.9533206144,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4715374362972965332.pkl
312.195879985,-0.690825573174,0,None,-99999.99,0.594048879316,6.20022184281,27,326,-0.389837286271,16.9076521567,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4715462323903200070.pkl
311.840237444,-1.17820464425,0,None,-99999.99,0.494632552705,19.7360934805,16,116,-0.0512634280975,14.942278393,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4715497508275469693.pkl
313.886105951,1.02571621174,0,None,-99999.99,0.744200583225,3.03677163988,17,232,0.224623629741,17.0934002078,0.646986893565,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733283208365669448.pkl
313.864663459,0.849901621282,0,None,-99999.99,0.600337268606,2.91421695737,17,334,0.234645208987,16.2848842468,0.593867790291,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733300800551737352.pkl
313.889384983,0.877400939536,0,None,-99999.99,0.661428939031,5.66816836847,20,328,0.218069849783,16.1401887057,0.566611085659,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733300800551737377.pkl
313.874165885,0.87720894499,0,None,-99999.99,0.560536968606,2.76408635059,18,334,-0.144219778653,14.908880303,0.593867790291,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733300800551737412.pkl
313.335578187,0.580266080631,0,None,-99999.99,0.469158280165,13.7898237332,21,178,0.0676819130625,16.9907972755,0.5190620232,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733335984924114837.pkl
312.299155144,-0.225651979773,0,None,-99999.99,0.620895648971,5.13749105109,25,24,-0.250207925367,15.3705692091,0.643236994463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733441538040573363.pkl
312.168505991,-0.454855482536,0,None,-99999.99,0.551159503575,8.1066900987,24,352,0.0983895949713,16.1725527715,0.607426252954,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733459130226793109.pkl
312.128510182,-0.565469657431,0,None,-99999.99,0.694288519316,7.37038159768,17,326,-0.00699625947298,15.9550702462,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733476722412682109.pkl
311.606123391,-1.07771430064,0,None,-99999.99,0.566017243575,7.70893484314,24,352,0.0415655687794,16.4222863693,0.607426252954,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4733529498970843272.pkl
313.393745113,0.981937601011,0,None,-99999.99,0.418672149492,149.729366473,20,94,-0.142894697754,19.3386516907,0.483990154724,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4751332791247546338.pkl
312.688041484,0.251042434367,0,None,-99999.99,0.669870853093,3.15916248758,13,206,-0.038454977329,16.9152177332,0.630075666593,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4751403159991787758.pkl
310.787231371,-1.25919890978,0,None,-99999.99,0.60589468443,6.96823609475,22,130,0.0373944767276,14.7817420369,0.616113524717,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4751596674038508206.pkl
47.7927583333,0.15193077887,0,None,-99999.99,0.502134789936,5.12646319828,18,84,0.127741061284,14.5251261141,0.581607981909,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4760181660828145917.pkl
313.367371694,1.13605652843,0,None,-99999.99,0.670804581226,3.47246127216,17,34,0.0437886440677,15.1901813305,0.590300782399,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4769329597570986700.pkl
311.076336657,-0.806671758852,0,None,-99999.99,0.746390203799,3.69467772408,15,70,0.0296505756164,14.7995439505,0.682099803504,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4769558295989943445.pkl
312.50992462,0.577734221906,0,None,-99999.99,0.538627606458,7.82212999877,16,192,0.132251296852,15.5001401636,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4787431957010747518.pkl
311.680306156,-0.108397628962,0,None,-99999.99,0.55802460972,12.856472125,20,322,0.168783412553,17.2389872661,0.523961642183,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4787502325755203816.pkl
311.524925488,-0.0312337544737,0,None,-99999.99,0.591085003345,7.38286084271,30,38,-0.243803308774,15.6128924343,0.600651640806,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4787502325755204419.pkl
311.515172326,0.00105196215263,0,None,-99999.99,0.590064849316,3.58394805921,32,326,-0.0792333631134,16.0690407684,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4787502325755204420.pkl
48.1706825183,0.488704802494,0,None,-99999.99,0.424907132705,67.6609208692,14,116,-0.1168198077,15.5375710914,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4796210457847111729.pkl
312.070863,0.544471734746,0,None,-99999.99,0.641419547001,3.9890280133,17,50,-0.0392532332862,15.9162639443,0.630911694543,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4805463947706007686.pkl
312.053573126,0.539913284552,0,None,-99999.99,0.624702889316,8.32509489302,20,326,-0.247820753623,15.1238442198,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4805463947706328811.pkl
310.614488565,-0.480503349505,0,None,-99999.99,0.452362883302,5.90501977818,20,264,0.100915892196,16.1291468734,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4805604685194480278.pkl
310.281064529,-0.981739582167,0,None,-99999.99,0.705575077129,1.43545003519,16,32,-0.277974046852,18.6557392482,0.613193437285,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4805639869566952263.pkl
48.2980507255,0.698056558978,0,None,-99999.99,0.714075816476,29.7752418879,23,120,-0.137424658207,15.5712634375,0.708586946896,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4814224856356593665.pkl
311.632741499,0.5686600754,0,None,-99999.99,0.585406497115,38.5077841683,23,102,-0.183758771206,16.4227609897,0.542664604021,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4823495938401871735.pkl
310.925686292,0.0219259127412,0,None,-99999.99,0.358893103302,0.835992252376,8,264,0.131194467445,17.407511948,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4823566307146251686.pkl
310.880170154,-0.0237026448922,0,None,-99999.99,0.520684510527,3.73176234339,15,68,-0.120501292451,16.1852612263,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4823566307146252167.pkl
310.264064179,-0.497437784756,0,None,-99999.99,0.526685021687,4.31665993937,20,66,0.111711533793,16.2445110349,0.623365049261,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4823636675890440913.pkl
310.022303117,-0.735892920512,0,None,-99999.99,0.623558563305,2.21443592363,17,14,-0.404649437831,16.2211505983,0.640023909169,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4823654268076425902.pkl
311.617863462,0.751870411825,0,None,-99999.99,0.53200550443,7.99286454004,23,130,-0.284561729355,16.0544521926,0.616113524717,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4841510336911353912.pkl
310.108873643,-0.475491846625,0,None,-99999.99,0.402420852705,29.2852896501,24,116,-0.135776488393,17.1768649748,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4841651074399922720.pkl
311.618332015,1.02267399815,0,None,-99999.99,0.814175265694,3.07742993666,17,210,-0.265912795151,17.5763708159,0.71883653049,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859507143234764204.pkl
311.60473925,1.05363405697,0,None,-99999.99,0.623580521417,9.11680689065,20,16,0.0977862575169,15.8859948774,0.603455885245,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859507143234764982.pkl
311.605103909,1.03645471572,0,None,-99999.99,0.570472108893,16.5065883744,26,310,-0.0664873841322,15.8751011465,0.633297825631,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859507143234765052.pkl
311.472248437,1.00278733073,0,None,-99999.99,0.706326020527,4.29009867843,24,68,0.200365216526,16.0427727914,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859507143234786870.pkl
311.539731335,1.02515920705,0,None,-99999.99,0.70634537335,4.59644023715,22,292,0.0934545320526,15.6149515202,0.664944890686,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859507143234786930.pkl
311.569670137,1.04492184316,0,None,-99999.99,0.635972546742,2.59855377005,21,190,-0.200534090479,14.968833572,0.594216511509,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859507143234787027.pkl
310.885009911,0.573378024697,0,None,-99999.99,0.817090885694,4.91105911842,24,210,-0.385030396312,17.1600037204,0.71883653049,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859559919792678902.pkl
310.873294213,0.553335039866,0,None,-99999.99,0.519142389031,19.7301863183,22,328,0.174588377219,14.9934317609,0.566611085659,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859559919792679291.pkl
310.781325462,0.560229165733,0,None,-99999.99,0.519186760527,10.3047297783,27,68,0.0774198493236,15.4724672793,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859577511978723669.pkl
310.757191508,0.555270916435,0,None,-99999.99,0.595515643658,19.3385801496,24,148,-0.0338148739991,14.4059262445,0.636128907018,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859577511978723727.pkl
310.11850727,-0.196920689,0,None,-99999.99,0.483733816127,2.84350392236,13,90,-0.232022947298,17.0354856169,0.583379425265,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859647880722712810.pkl
310.12876415,-0.194861070841,0,None,-99999.99,0.733007035694,18.4605465396,15,210,-0.249161510566,15.9905777015,0.71883653049,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859647880722712825.pkl
309.566016206,-0.622458198029,0,None,-99999.99,0.532656540527,7.48433186915,18,68,0.183969968588,16.8667539093,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859700657281431801.pkl
309.123624513,-1.08867613716,0,None,-99999.99,0.546532009177,39.8099892071,20,268,0.26895820266,16.7342274909,0.620311806887,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4859753433839257457.pkl
309.088213643,-0.751569233211,0,None,-99999.99,0.66784174443,4.34455901938,21,130,0.315629557412,16.8156031946,0.616113524717,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4877750240162618504.pkl
308.831334658,-1.01274083644,0,None,-99999.99,0.709753188893,1.80064155779,15,310,0.303219709962,14.8232802828,0.633297825631,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4877767832348590596.pkl
308.826427617,-1.02084189405,0,None,-99999.99,0.548055738893,1.12056069847,15,310,0.0701079678263,14.5630093009,0.633297825631,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4877767832348590602.pkl
310.756097491,1.10021881368,0,None,-99999.99,0.591843648691,9.46766531742,19,142,-0.325041246365,16.3400652953,0.585401410807,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4895571124625522272.pkl
310.319464699,0.563348654443,0,None,-99999.99,0.615532816981,20.6139305501,21,228,-0.329537145833,17.2386680401,0.56246610614,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4895623901183539854.pkl
308.839631068,-0.600324181975,0,None,-99999.99,0.555429851436,10.1237001015,25,338,-0.206052380869,15.3911646854,0.631492970892,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4895764638672223544.pkl
309.06938501,-0.172441878259,0,None,-99999.99,0.610148372389,6.06482768481,21,22,-0.027316941659,15.0997961926,0.592173572748,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4913743852809126046.pkl
309.066148301,-0.154393777342,0,None,-99999.99,0.467712182131,0.928339910019,14,296,-0.0927680036744,17.2610946478,0.48979375276,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4913743852809625921.pkl
308.94067239,-0.173789113958,0,None,-99999.99,0.696433168893,8.72706004738,19,310,0.293455858926,15.8420689234,0.633297825631,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4913743852809626744.pkl
